time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Total,FSM eligible,Total,23
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Total,10,Total,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Total,11,Total,12
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Total,13,Total,26
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Total,No SEN,Total,136
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Total,7,Total,7
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Total,Gypsy/Roma,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Total,Not FSM eligible,Total,53
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Total,Any other Asian background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Total,Female,Total,27
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Total,Any other ethnic group,Total,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Total,Pakistani,Total,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Total,White and Black Caribbean,Total,6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Total,4,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Total,English/Welsh/Scottish/Northern Irish/British,Total,7
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Total,Not FSM eligible,Total,30
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Total,Irish,Total,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Total,Any other White background,Total,16
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,8,Total,6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Total,No SEN,Total,103
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Total,13,Total,9
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Total,Caribbean,Total,5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Total,12,Total,31
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,9,Total,6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Total,FSM eligible,Total,111
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Total,13,Total,22
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Total,SEN Support,Total,195
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Total,FSM eligible,Total,39
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Total,White and Black Caribbean,Total,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Total,Caribbean,Total,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Total,Female,Total,14
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Total,10,Total,5
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Total,EHC plan,Total,9
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Total,15,Total,14
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Total,Any other Mixed/Multiple ethnic background,Total,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Total,FSM eligible,Total,114
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Total,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Total,13,Total,18
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Total,Any other Black/African/Caribbean background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Total,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Total,Any other Mixed/Multiple ethnic background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Total,14,Total,16
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Total,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Total,Unclassified,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Total,No SEN,Total,96
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Total,Indian,Total,7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Total,Any other White background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Total,Female,Total,54
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Total,SEN Support,Total,35
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Total,SEN Support,Total,46
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Total,7,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Total,6,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Total,Not FSM eligible,Total,37
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Total,10,Total,7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,5,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Total,8,Total,5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Total,10,Total,12
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Total,Unclassified,Total,17
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Total,12,Total,21
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Total,SEN Support,Total,89
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Total,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Total,13,Total,89
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Total,12,Total,27
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Total,15,Total,34
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Total,EHC plan,Total,37
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Total,10,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Total,White and Black Caribbean,Total,4
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Total,Pakistani,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,English/Welsh/Scottish/Northern Irish/British,Total,205
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Total,Any other White background,Total,7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Total,7,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Total,English/Welsh/Scottish/Northern Irish/British,Total,589
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Total,15,Total,37
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Total,EHC plan,Total,17
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Total,Not FSM eligible,Total,255
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Total,White and Black Caribbean,Total,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Total,10,Total,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Total,Female,Total,18
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,11,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Total,10,Total,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Total,Female,Total,201
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Total,5,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Total,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Total,Any other Black/African/Caribbean background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Total,Not FSM eligible,Total,155
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Total,Pakistani,Total,11
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Total,Irish,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Total,7,Total,10
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Total,12,Total,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Total,No SEN,Total,58
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Total,FSM eligible,Total,39
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Total,Female,Total,45
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Total,12,Total,24
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Total,Any other ethnic group,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Total,White and Black Caribbean,Total,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Total,5,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Total,Any other ethnic group,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Total,10,Total,6
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Total,15,Total,15
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Total,Male,Total,58
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Total,White and Black Caribbean,Total,10
