time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,num_schools,enrolments,sess_possible,sess_overall,sess_authorised,sess_unauthorised,sess_overall_percent,sess_authorised_percent,sess_unauthorised_percent,enrolments_pa_10_exact,enrolments_pa_10_exact_percent,enrolments_pa_50_exact,enrolments_pa_50_exact_percent,sess_auth_illness,sess_auth_appointments,sess_auth_religious,sess_auth_study,sess_auth_traveller,sess_auth_holiday,sess_auth_ext_holiday,sess_auth_excluded,sess_auth_other,sess_auth_totalreasons,sess_unauth_holiday,sess_unauth_late,sess_unauth_other,sess_unauth_noyet,sess_unauth_totalreasons,sess_overall_totalreasons,sess_x_covid,sess_y_exceptional
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,2,392,62613,17981,8814,9167,28.71768,14.07695,14.64073,252,64.28571,85,21.6837,3200,647,73,0,0,67,z,316,4511,8814,92,5,8488,582,9167,17981,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,3,290,37277,9387,4873,4514,25.18175,13.0724,12.10934,167,57.58621,49,16.8966,2018,247,0,1,193,11,z,882,1521,4873,12,131,4366,5,4514,9387,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,2,247,43662,17186,7670,9516,39.36146,17.56676,21.7947,205,82.99595,79,31.9838,1408,149,0,0,0,0,z,1336,4777,7670,53,417,9011,35,9516,17186,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,5,240,26132,7081,4621,2460,27.09705,17.6833,9.41375,148,61.66667,39,16.25,1538,173,1,30,12,1,z,110,2756,4621,44,141,2275,0,2460,7081,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,1,32,6138,856,636,220,13.94591,10.36168,3.58423,16,50,1,3.125,169,60,0,0,0,24,z,0,383,636,0,0,220,0,220,856,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3,134,27058,5229,2892,2337,19.32515,10.68815,8.637,80,59.70149,12,8.95522,1466,174,4,0,0,10,z,190,1048,2892,58,343,1936,0,2337,5229,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,2,219,41099,18094,6062,12032,44.0254,14.74975,29.27565,184,84.01826,96,43.8356,1106,170,4,3,0,24,z,802,3953,6062,2,517,11504,9,12032,18094,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,6,480,71045,32796,25793,7003,46.16229,36.30516,9.85713,371,77.29167,188,39.1667,2810,346,8,0,0,94,z,793,21742,25793,43,396,6538,26,7003,32796,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,1,78,7421,1385,839,546,18.66325,11.30575,7.3575,39,50,8,10.2564,296,156,8,0,0,0,z,103,276,839,0,39,507,0,546,1385,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,143,15908,4760,1950,2810,29.92205,12.25798,17.66407,96,67.13287,25,17.4825,1138,173,0,0,0,15,z,208,416,1950,10,2,2778,20,2810,4760,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,1,251,40736,17100,11536,5564,41.97761,28.31893,13.65868,183,72.90837,98,39.0438,1036,152,6,0,0,6,z,751,9585,11536,41,1448,4033,42,5564,17100,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,8,501,87390,36594,23591,13003,41.87436,26.99508,14.87928,428,85.42914,179,35.7285,4307,505,26,396,92,165,z,1575,16525,23591,142,237,12618,6,13003,36594,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,2,206,36206,12893,8246,4647,35.61012,22.77523,12.83489,160,77.6699,57,27.6699,1775,265,2,0,0,10,z,882,5312,8246,16,340,4281,10,4647,12893,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,1,205,24255,8624,3775,4849,35.55556,15.5638,19.99175,153,74.63415,57,27.8049,1180,199,0,0,0,6,z,174,2216,3775,66,234,4549,0,4849,8624,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1,27,1968,1129,836,293,57.36789,42.47967,14.88821,25,92.59259,20,74.0741,115,15,0,0,0,0,z,47,659,836,0,2,267,24,293,1129,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,132,23924,15466,13219,2247,64.64638,55.25414,9.39224,129,97.72727,108,81.8182,534,56,0,0,0,0,z,152,12477,13219,2,144,2101,0,2247,15466,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,95,12032,5406,4918,488,44.93019,40.87434,4.05585,71,74.73684,43,45.2632,529,110,0,0,9,0,z,53,4172,4873,17,40,416,0,473,5346,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,5,316,41342,8459,3029,5430,20.46103,7.32669,13.13434,192,60.75949,42,13.2911,1791,386,0,0,0,10,z,369,473,3029,92,32,5258,48,5430,8459,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,1,204,34404,8891,3499,5392,25.84293,10.17033,15.6726,139,68.13725,32,15.6863,1292,306,20,2,0,25,z,803,1051,3499,0,0,5391,1,5392,8891,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1,122,14992,3267,674,2593,21.79162,4.49573,17.29589,73,59.83607,12,9.83607,301,76,0,0,0,0,z,180,117,674,0,599,1991,3,2593,3267,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,3,239,33794,6360,2314,4046,18.81991,6.84737,11.97254,108,45.18828,27,11.2971,1021,333,12,0,0,0,z,296,652,2314,50,476,3518,2,4046,6360,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,1,105,17145,4949,2695,2254,28.86556,15.71887,13.14669,68,64.7619,25,23.8095,770,60,0,0,0,0,z,118,1747,2695,0,0,2253,1,2254,4949,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,2,199,31031,11163,5107,6056,35.9737,16.45774,19.51597,153,76.88442,57,28.6432,1021,235,0,0,0,36,z,249,3566,5107,6,54,5996,0,6056,11163,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,2,672,115773,36221,19030,17191,31.28622,16.43734,14.84889,510,75.89286,177,26.3393,4252,706,0,21,46,14,z,2826,11165,19030,241,2724,14113,113,17191,36221,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,4,215,36639,12232,6470,5762,33.38519,17.65878,15.72641,159,73.95349,48,22.3256,2630,196,0,0,0,32,z,322,3290,6470,65,84,5602,11,5762,12232,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,1,171,28243,14405,6502,7903,51.00379,23.02163,27.98215,159,92.98246,82,47.9532,810,118,0,0,0,0,z,690,4884,6502,2,67,7834,0,7903,14405,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,1,85,14809,5079,1099,3980,34.29671,7.42116,26.87555,64,75.29412,23,27.0588,653,72,0,0,0,0,z,154,220,1099,30,781,3169,0,3980,5079,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1,307,57490,23008,14439,8569,40.02087,25.11567,14.9052,263,85.66775,130,42.3453,1520,440,0,0,20,22,z,250,12187,14439,56,0,8513,0,8569,23008,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,3,257,35636,9989,4804,5185,28.03064,13.48075,14.54989,153,59.53307,41,15.9533,1865,457,0,0,8,89,z,597,1788,4804,34,85,5066,0,5185,9989,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,1,112,21519,8434,2888,5546,39.19327,13.4207,25.77257,82,73.21429,35,31.25,965,166,0,0,0,2,z,456,1299,2888,0,0,5546,0,5546,8434,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,3,178,23362,8759,6204,2555,37.49251,26.55595,10.93656,126,70.78652,62,34.8315,3800,126,0,0,0,0,z,123,2155,6204,60,1,2494,0,2555,8759,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,2,61,9637,1602,965,637,16.62343,10.01349,6.60994,34,55.7377,7,11.4754,550,62,0,0,0,0,z,242,111,965,12,46,579,0,637,1602,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,5,244,28902,8698,5331,3367,30.0948,18.44509,11.64971,164,67.21311,55,22.541,1776,217,0,0,0,39,z,119,3180,5331,90,339,2934,4,3367,8698,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,1,38,6642,1019,788,231,15.34176,11.8639,3.47787,28,73.68421,9,23.6842,235,80,2,0,0,0,z,6,465,788,12,0,218,1,231,1019,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,2,253,20970,4088,913,3175,19.49452,4.35384,15.14068,122,48.22134,17,6.71937,339,56,0,0,0,0,z,34,484,913,12,62,3101,0,3175,4088,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3,133,23364,5016,3022,1994,21.46893,12.93443,8.5345,95,71.42857,17,12.782,1620,153,0,0,0,8,z,248,993,3022,70,345,1579,0,1994,5016,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,1,148,22324,6400,3389,3011,28.6687,15.18097,13.48773,121,81.75676,44,29.7297,914,237,0,0,0,0,z,547,1691,3389,70,143,2798,0,3011,6400,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,3,82,13588,4680,2643,2037,34.44215,19.45099,14.99117,75,91.46341,24,29.2683,596,321,0,0,0,18,z,383,1228,2546,10,277,1736,14,2037,4583,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,8,478,82031,31586,20043,11543,38.50496,24.43345,14.07151,397,83.05439,137,28.6611,4619,752,0,244,0,142,z,1777,12509,20043,98,200,11241,4,11543,31586,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,1,80,12346,5879,4721,1158,47.61866,38.23911,9.37956,71,88.75,45,56.25,531,102,0,3,0,10,z,192,3883,4721,24,7,1127,0,1158,5879,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,90,11662,6040,5345,695,51.79215,45.83262,5.95953,85,94.44444,51,56.6667,386,65,0,0,0,8,z,34,4610,5103,38,64,578,11,691,5794,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",4,893,76222,32973,27293,5680,43.25916,35.80725,7.45192,816,91.37738,585,65.5095,3892,356,0,7,0,0,z,235,22803,27293,43,35,5513,89,5680,32973,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,214,35014,14189,10114,4075,40.52379,28.88559,11.6382,168,78.50467,83,38.785,2390,234,0,1,0,37,z,293,7159,10114,38,271,3632,134,4075,14189,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,2,238,41329,9164,4111,5053,22.17329,9.94701,12.22628,135,56.72269,30,12.605,1946,320,4,0,0,10,z,770,1061,4111,34,3,4929,87,5053,9164,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,2,163,27744,8467,2798,5669,30.51831,10.08506,20.43325,105,64.41718,38,23.3129,856,127,0,0,0,114,z,760,940,2797,8,1171,4485,5,5669,8466,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,1,204,29603,8546,3877,4669,28.8687,13.09665,15.77205,135,66.17647,36,17.6471,734,164,0,21,0,12,z,4,2802,3737,96,1,4568,0,4665,8402,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,1,130,21696,6080,2166,3914,28.0236,9.98341,18.04019,86,66.15385,24,18.4615,625,53,0,0,0,0,z,801,687,2166,28,258,3628,0,3914,6080,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,2,283,37781,10550,2977,7573,27.92409,7.87962,20.04447,205,72.43816,53,18.7279,1586,194,0,0,0,38,z,262,897,2977,140,0,7430,3,7573,10550,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1,188,35471,9480,4662,4818,26.72606,13.14313,13.58293,144,76.59574,30,15.9575,1342,82,0,0,0,0,z,374,2864,4662,32,0,4772,14,4818,9480,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,2,246,39936,15379,9164,6215,38.50911,22.94671,15.5624,203,82.52033,96,39.0244,2863,305,1,0,16,8,z,962,5009,9164,56,703,5290,166,6215,15379,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000001,North East,,,,20,2053,263206,90692,49632,41060,34.45666,18.85671,15.59995,1579,76.91184,586,28.5436,12501,2704,0,0,0,130,z,3727,30517,49579,314,637,38747,1337,41035,90614,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000005,West Midlands,,,,42,3840,618223,221127,123327,97800,35.76816,19.94863,15.81953,2889,75.23438,1134,29.5313,28932,3959,4,431,223,589,z,9237,79952,123327,1120,3750,92525,405,97800,221127,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,1,164,29812,6670,3853,2817,22.37354,12.92433,9.44922,98,59.7561,22,13.4146,1642,189,0,0,0,1,z,176,1845,3853,55,0,2481,281,2817,6670,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,2,318,58030,14903,6824,8079,25.68154,11.75943,13.92211,235,73.89937,44,13.8365,2097,560,0,0,0,130,z,1389,2648,6824,68,2,8000,9,8079,14903,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,2,428,73959,23055,10918,12137,31.17268,14.76223,16.41044,300,70.09346,98,22.8972,3740,536,1,0,0,80,z,1355,5206,10918,330,67,11693,47,12137,23055,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,1,92,19644,8015,2820,5195,40.80126,14.35553,26.44573,76,82.6087,30,32.6087,958,90,0,0,0,10,z,538,1224,2820,10,0,5185,0,5195,8015,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",6,755,131357,25050,4661,20389,19.07017,3.54835,15.52182,340,45.03311,75,9.93377,2322,871,0,20,0,106,z,461,881,4661,164,146,19994,85,20389,25050,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,1,139,24673,7112,2949,4163,28.82503,11.95234,16.87269,98,70.5036,34,24.4604,811,219,0,0,0,2,z,596,1321,2949,50,30,4073,10,4163,7112,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,2,256,25320,5645,1437,4208,22.29463,5.67536,16.61927,124,48.4375,29,11.3281,658,104,12,13,0,0,z,86,564,1437,32,96,4078,2,4208,5645,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,2,153,26047,11623,9897,1726,44.62318,37.9967,6.62648,138,90.19608,86,56.2092,1398,402,0,0,0,12,z,114,7971,9897,11,310,1405,0,1726,11623,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,1,180,29544,8563,6535,2028,28.98389,22.11955,6.86434,120,66.66667,38,21.1111,1704,242,1,0,0,69,z,140,4379,6535,46,0,1982,0,2028,8563,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,6,878,144562,81655,65781,15874,56.48441,45.50366,10.98076,784,89.29385,592,67.426,5472,938,0,1,0,113,z,1491,57766,65781,400,1109,14344,21,15874,81655,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,8,421,76259,28826,18496,10330,37.80013,24.25419,13.54594,346,82.18527,116,27.5534,3857,826,0,125,0,85,z,1340,12263,18496,131,475,9713,11,10330,28826,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,2,348,35969,17081,9919,7162,47.48811,27.57652,19.91159,253,72.70115,161,46.2644,615,1201,0,0,0,0,z,69,8034,9919,26,795,6341,0,7162,17081,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1,46,5794,3586,1406,2180,61.89161,24.26648,37.62513,43,93.47826,32,69.5652,326,16,0,0,0,54,z,66,944,1406,0,60,2110,10,2180,3586,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,137,17607,3347,745,2602,19.00948,4.23127,14.77821,71,51.82482,13,9.48905,581,56,0,0,0,0,z,20,88,745,30,214,2347,11,2602,3347,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,2,182,34112,7861,1992,5869,23.04468,5.83959,17.20509,114,62.63736,27,14.8352,933,191,0,0,0,74,z,325,469,1992,28,250,5530,61,5869,7861,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,416,66923,28363,11876,16487,42.38154,17.74577,24.63578,347,83.41346,169,40.625,3508,416,0,0,0,20,z,632,7300,11876,156,367,15952,12,16487,28363,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,212,35175,15211,10408,4803,43.24378,29.5892,13.65458,178,83.96226,83,39.1509,2437,322,0,6,0,8,z,449,7186,10408,39,1005,3728,31,4803,15211,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,3,251,22000,9566,6853,2713,43.48182,31.15,12.33182,221,88.04781,97,38.6454,1374,174,0,0,0,28,z,724,4553,6853,31,142,2540,0,2713,9566,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1,404,65520,17833,10917,6916,27.21764,16.66209,10.55556,240,59.40594,68,16.8317,3377,609,0,0,4,28,z,1530,5369,10917,162,51,6703,0,6916,17833,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,1,78,14161,5281,3160,2121,37.29256,22.31481,14.97776,62,79.48718,22,28.2051,721,141,0,0,0,0,z,180,2118,3160,31,5,2085,0,2121,5281,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,5,560,88317,41216,29943,11273,46.66825,33.904,12.76425,471,84.10714,266,47.5,4232,469,0,87,0,77,z,1071,24007,29943,233,84,10771,185,11273,41216,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,2,243,38612,9925,4560,5365,25.70444,11.8098,13.89464,155,63.78601,40,16.4609,1570,229,0,17,0,50,z,656,2038,4560,90,0,5271,4,5365,9925,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,3,264,42004,10495,3616,6879,24.98572,8.6087,16.37701,134,50.75758,51,19.3182,1398,412,3,0,0,13,z,712,1078,3616,84,449,6336,10,6879,10495,0,0
201819,Autumn and spring term,Regional,E92000001,England,E12000002,North West,,,,51,6276,1074336,399123,205647,193476,37.15067,19.14178,18.00889,4882,77.7884,2048,32.6322,49173,8247,13,50,191,792,z,19650,117664,195780,2469,7155,172001,2685,184310,380090,0,0
201819,Autumn and spring term,Regional,E92000001,England,E13000001,Inner London,,,,29,2631,356731,109067,37067,72000,30.57402,10.39074,20.18328,1649,62.67579,531,20.1824,12895,2140,4,30,0,556,z,5163,14581,35369,852,2091,65127,1214,69284,104653,0,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,2,334,43048,24364,20592,3772,56.59729,47.83497,8.76231,306,91.61677,166,49.7006,3464,610,0,0,0,0,z,528,15990,20592,101,200,3463,8,3772,24364,1692,283
202021,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,1,219,40661,9468,6211,3257,23.28521,15.27508,8.01013,167,76.25571,25,11.4155,1287,132,0,0,0,0,z,39,4753,6211,82,0,2957,218,3257,9468,15282,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,1,85,17819,5649,3388,2261,31.70212,19.01341,12.6887,70,82.35294,21,24.7059,523,124,0,0,6,0,z,101,2634,3388,0,0,2250,11,2261,5649,4953,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,1,144,27368,14881,11859,3022,54.37372,43.33163,11.04209,137,95.13889,88,61.1111,682,49,0,0,0,0,z,68,11060,11859,0,50,2813,159,3022,14881,1965,535
202021,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,2,399,80025,27576,17772,9804,34.45923,22.20806,12.25117,318,79.69925,112,28.0702,3220,352,1,0,0,8,z,809,13382,17772,85,1578,8141,0,9804,27576,9018,1587
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,3,270,40586,7635,5392,2243,18.81191,13.28537,5.52654,139,51.48148,26,9.62963,1483,208,5,0,0,22,z,231,3443,5392,52,21,2163,7,2243,7635,9984,2634
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,2,336,52628,8060,4295,3765,15.31504,8.16105,7.15399,156,46.42857,17,5.05952,1005,278,0,0,0,0,z,364,2648,4295,42,1,3134,588,3765,8060,19759,1259
202021,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,2,38,5320,1511,957,554,28.40226,17.98872,10.41353,26,68.42105,11,28.9474,204,24,0,0,0,0,z,17,712,957,20,5,525,4,554,1511,450,86
202021,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,2,88,11044,3427,2382,1045,31.03042,21.56827,9.46215,65,73.86364,19,21.5909,334,44,0,0,0,16,z,26,1962,2382,0,38,1007,0,1045,3427,1723,230
202021,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,5,605,86700,24712,15755,8957,28.50288,18.17186,10.33103,453,74.87603,194,32.0661,1356,272,0,200,0,0,z,658,13269,15755,49,175,8704,29,8957,24712,17841,1386
202021,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,5,216,37677,6589,2840,3749,17.48812,7.53776,9.95037,107,49.53704,23,10.6481,858,115,0,0,0,0,z,103,1764,2840,41,13,3687,8,3749,6589,9875,693
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,3,243,43217,17275,11624,5651,39.9727,26.89682,13.07587,186,76.54321,90,37.037,1413,91,0,0,0,0,z,186,9934,11624,75,1092,4484,0,5651,17275,6199,316
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,2,46,9578,2681,2148,533,27.99123,22.42639,5.56484,33,71.73913,12,26.087,436,48,0,0,0,10,z,43,1611,2148,16,32,485,0,533,2681,423,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",1,75,14678,6739,4659,2080,45.91225,31.74138,14.17087,72,96,27,36,552,45,0,0,0,18,z,201,3843,4659,4,16,2045,15,2080,6739,441,4
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,3,95,13809,3631,2537,1094,26.29445,18.37208,7.92237,56,58.94737,18,18.9474,265,20,0,0,0,0,z,315,1492,2092,0,173,921,0,1094,3186,2077,0
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,8,339,61660,21957,17016,4941,35.6098,27.5965,8.0133,253,74.63127,113,33.3333,2386,213,4,248,4,11,z,578,13050,16494,93,338,4181,4,4616,21110,5730,538
202021,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,13,460,83471,34375,26050,8325,41.18197,31.20844,9.97352,359,78.04348,185,40.2174,2382,459,0,0,0,4,z,617,22588,26050,24,271,8021,9,8325,34375,7657,2435
202021,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,4,307,41616,15426,12488,2938,37.06747,30.00769,7.05978,247,80.45603,100,32.5733,3050,325,0,0,0,20,z,419,8674,12488,43,47,2848,0,2938,15426,3217,620
202021,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,3,239,19036,6835,3583,3252,35.90565,18.82223,17.08342,79,33.05439,33,13.8075,750,62,0,0,0,0,z,0,2771,3583,0,0,3215,3,3218,6801,1768,145
202021,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,1,59,9871,3535,2781,754,35.81197,28.17344,7.63854,50,84.74576,15,25.4237,265,29,2,0,0,21,z,59,2405,2781,27,0,721,6,754,3535,1231,0
202021,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,3,295,44117,10254,5337,4917,23.24274,12.09738,11.14536,156,52.88136,43,14.5763,1352,104,0,0,0,0,z,28,3853,5337,212,2,4660,43,4917,10254,4612,1704
202021,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,3,101,16049,2991,1907,1084,18.63668,11.88236,6.75431,57,56.43564,8,7.92079,736,126,0,0,0,0,z,76,969,1907,0,231,835,18,1084,2991,300,4
202122,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,2,144,22381,5662,2494,3168,25.29824,11.14338,14.15486,101,70.13889,25,17.3611,1041,142,0,0,0,48,z,222,1041,2494,58,0,3109,1,3168,5662,754,22
202122,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,329,52389,21592,10228,11364,41.21476,19.52318,21.69158,283,86.01824,133,40.4255,3690,381,0,0,0,0,z,1306,4851,10228,13,0,11350,1,11364,21592,262,406
202122,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,168,29122,14585,6577,8008,50.08241,22.5843,27.49811,159,94.64286,80,47.6191,2378,262,0,0,0,0,z,415,3522,6577,15,889,7057,47,8008,14585,316,276
